bidder_id,outcome,nb_bids,nb_auctions,nb_won,max_bids,nb_devices,nb_ips,nb_countries,nb_urls,ratio_main_url,min_action_time,mean_action_time,unique_action_time,min_react_time,mean_react_time,unique_react_time,merchandise_books and music,merchandise_computers,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_others,merchandise_sporting goods
226017dcd6506ce20886540ff734210d8hib1,0.0,3,1,0,3,3,3,1,3,0.3333333333333333,3435894736842.0,27175210526316.0,2,105263158.0,385964912.0,3,0,0,0,0,0,0,0,1
5960fc711b544e2617d0f76360b69e2afds2b,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
3b233dc399f175100fb11ff9c66fa5b074z60,0.0,243,51,1,35,95,225,18,147,0.18930041152263374,52631579.0,56159417137.88843,232,52631579.0,81905874645.09543,218,0,0,0,0,1,0,0,0
ae94687eaad6b410713db9106c42566axgn9n,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
15972a431aed117840dfce5556242366c3fwq,1.0,42,22,0,4,8,12,6,18,0.23809523809523808,421052632.0,290464698331.1951,41,315789474.0,323313019390.4474,37,1,0,0,0,0,0,0,0
367edc726ba8e667973844395493559dtf2o3,0.0,40,33,0,6,34,40,18,26,0.375,6526315789.0,341676113360.3333,39,157894737.0,65580296896.051285,38,0,0,1,0,0,0,0,0
d5f997729fd5a0aa13307e027804de515jziv,0.0,75,23,0,24,55,74,17,35,0.14666666666666667,526315790.0,1033069701280.2297,74,0.0,13650782361.337837,63,0,0,0,1,0,0,0,0
5b25a86acea5ff395bbd62399bb5cc9bb7h6i,0.0,2,2,0,1,2,2,2,1,1.0,66236894736842.0,66236894736842.0,1,58526315790.0,1267131578947.5,2,0,0,0,1,0,0,0,0
fc8e62e5fb69ba67265a3d0e3403aa3fr8c2q,0.0,132,54,2,11,82,105,35,96,0.25,789473684.0,589939333065.4885,129,0.0,616991840065.3411,109,0,0,0,0,0,1,0,0
8c2bdb9dd878a811701838002627a056be0ce,0.0,218,52,2,33,94,169,6,84,0.21559633027522937,52631579.0,62516856657.77419,207,52631578.0,66597307221.54419,195,0,0,0,0,0,0,0,1
36b84c776aea2e008180dbc72393ed750zsbr,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9653f425ed82418570fbca890f7032b16sjjd,0.0,28,26,0,2,21,27,11,21,0.17857142857142858,2315789473.0,2825536062378.185,27,421052632.0,53224171540.07407,26,0,0,0,0,1,0,0,0
3edae72a9d44c43524c0203ce38581d1790xh,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
efc61ad6db17265a4bac85f77b154ef414tpp,1.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
a9229b83f54a5f44a69e65b9b3aa7aa26qcon,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,5000000000.0,5000000000.0,1,0,0,0,1,0,0,0,0
dc52611b1a2c84c0949da5af9870d57fj6ab0,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
671fb1e314a1f480ba9ad9b5a1cf6a91w1k2f,0.0,11,10,0,2,11,11,8,10,0.18181818181818182,204894736842.0,6563531578947.4,10,1842105263.0,127775119617.18182,11,0,0,0,1,0,0,0,0
5106dcca581b63cf2226110a9048ee4846sxb,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b27db6c048fa41b496dfd3423226bb0923yfv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
91d9b706f63537c5fc0027c50b0e3b06qpdgz,0.0,6,3,0,3,2,6,2,1,1.0,6000000000.0,12988936842105.4,5,368421052.0,17035087719.166666,6,0,0,1,0,0,0,0,0
2e3b450b727fe3e888c85d52251fd33ffoi4b,0.0,7,7,3,1,4,7,2,7,0.14285714285714285,396736842105.0,10584675438596.5,6,5105263157.0,22885389473684.0,5,0,0,0,0,1,0,0,0
ca76df527977e5168e1b3352cfab2ed9htipb,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8d43ad48f315364be4d979d2e9d5ee67quqyi,0.0,5,4,0,2,2,2,2,2,0.8,2315789474.0,281144736842.0,4,2315789474.0,138368421052.6,5,0,0,0,0,0,0,0,1
68f092336430866db606f137c57c87e0hw7aq,0.0,118,47,0,13,65,109,16,35,0.3983050847457627,1894736842.0,657301394511.9231,116,0.0,40357270294.33898,109,0,0,0,0,0,1,0,0
acf06eabed56f179cf32ab60b6b076820ajls,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
22fb740f267ac617118261b2fd3365batisfg,0.0,9,5,1,3,7,8,1,6,0.4444444444444444,67631578948.0,1297756578947.375,8,368421052.0,893690789473.375,8,0,0,0,0,0,0,0,1
7264bde42ef4fe3fa19cc7c6d64696cf7pqtd,0.0,2652,139,7,2218,312,2123,42,649,0.4445701357466063,0.0,29159681550.15994,855,0.0,34024476567.306385,361,0,0,0,1,0,0,0,0
961ab8cb7952191816db53f8a11a35fe1zecm,0.0,4,4,0,1,4,4,2,4,0.0,1554684210526.0,3588456140351.0,3,157894736.0,153421052631.25,4,0,0,0,1,0,0,0,0
99fc8ed25265e58bc94d9d95180badf4t2e3i,0.0,39,4,0,36,28,36,6,11,0.3076923076923077,3684210526.0,2021537396121.8948,38,0.0,757085020.2051282,22,0,0,0,0,1,0,0,0
74ecf5f9adfa4dcca4dcf020209db81arynmk,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
3d9910a238a0f282ad3132dd6fc981c8tv3tg,1.0,108,33,7,12,75,108,1,1,1.0,0.0,83281849483.52336,96,1000000000.0,356505471599.79205,99,0,0,0,0,0,0,0,1
f90f13ddfc0f98cbe3c2346a2e30093cq6zo0,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
10383b390780e7b4b03dc32c94b4973f66wou,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
fae963b2adbefc663692d7feddb50d5dxz1hn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
19353c42feb91a216885fe012efdfb11s2iu8,0.0,2,2,0,1,2,2,1,2,0.5,2187157894737.0,2187157894737.0,1,578947368.0,868421052.5,2,0,0,0,1,0,0,0,0
fdd836950d203286832a21b930b9f6b58ch7s,0.0,51,36,1,3,27,47,8,35,0.17647058823529413,1368421053.0,1534189473684.2,50,0.0,159484210526.3,47,0,0,0,1,0,0,0,0
20ebb9de648c6df989f04d07cf273c7b3yu8c,0.0,212,26,2,50,1,1,1,1,1.0,52631579.0,27352456971.810425,161,0.0,25373709393.129185,128,0,0,0,0,1,0,0,0
17eeec8676ad56bfead1a9406277f41cnev3n,0.0,532,219,5,13,163,458,32,236,0.13533834586466165,157894737.0,145286351471.90018,472,52631578.0,382725124131.06793,444,0,0,0,0,1,0,0,0
2c72df02de4b36acf72ba549630808612ol08,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
6cd1bd77bbf2af6a2c6e535192af628by3h22,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
dd661e2d6e79a5b3e66c82373d50f3ee86k85,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
db83d746ba8e0c388805fa3fcb235743vfqmw,0.0,7,3,0,3,1,7,1,1,0.0,2263157895.0,10350877193.0,6,52631579.0,9368421052.571428,7,0,0,0,0,1,0,0,0
8e2a43abb8fcd8ef9801c69fc04bfcb5kyc41,0.0,11,5,2,5,7,3,1,4,0.7272727272727273,1105263158.0,983005263157.9,10,1105263158.0,1078421052631.5555,9,0,0,0,0,1,0,0,0
090c77ac89c7063f0d0ce064ce3cb3afllf5h,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
01c5692d487454cdbe731df330bef608f48zz,0.0,10,9,0,2,8,7,2,5,0.6,21263157895.0,8090105263157.889,9,105263157.0,5701754385.888889,9,1,0,0,0,0,0,0,0
3be127c56b2de21dfcf2836f20afe249hqkxy,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8126928a319468b6da5edce4097d2398xwita,0.0,5,1,0,5,5,5,1,1,0.0,37315789473.0,192421052631.5,4,526315789.0,936842105.2,5,0,0,0,1,0,0,0,0
520b616c26fc47935f6bcd5ec063eaa7w15t8,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,1157894737.0,1157894737.0,1,0,0,0,1,0,0,0,0
f80075873f7183a03b1b10ac3f740032v6w99,0.0,49,26,2,9,33,47,22,13,0.5510204081632653,263157894.0,277910087719.2917,48,0.0,90019036954.12766,41,0,0,0,0,0,1,0,0
85155ae64ccbde01b48fbf4b3f1b739exmqyu,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2c31770e98fc9fc7e0f1fee6207b5600c0e10,0.0,158,51,1,24,77,108,8,93,0.379746835443038,52631579.0,32465973851.828026,146,52631579.0,114202145491.15286,145,0,0,1,0,0,0,0,0
e613acb1029ecafd9792c9f75d468e4bmm9zn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
74fc24cafc7c5936d0422b8da306365byjv2b,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c7d335bf99b9c71fb22797ecbd78b92ashv4h,0.0,25,21,3,3,23,25,11,18,0.24,6789473684.0,503611842105.25,24,105263158.0,593966507177.091,22,0,0,0,0,1,0,0,0
de9f5df5962dc171c7d82ab503c36dbfwicon,0.0,6,6,1,1,6,6,4,1,1.0,106473684211.0,1292157894736.8,5,1894736842.0,760526315789.4,5,1,0,0,0,0,0,0,0
1053ead33eb1a5db7c36c979a455348abh9ns,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
cf22da37578048d2e51eca1e544c693cke5t3,0.0,10,8,0,2,4,2,2,5,0.0,789473685.0,1035964912280.6666,9,4578947369.0,452274853801.1111,9,0,0,1,0,0,0,0,0
a94c16f8a98e493e2b4390b1975e690dv8cmu,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,87368421052.0,87368421052.0,1,0,0,0,1,0,0,0,0
2515c5fd81638d5d0bca39a2b2be3995tante,0.0,19,12,1,4,14,19,2,8,0.47368421052631576,14263157895.0,613327485380.1111,18,2105263158.0,127900584795.33333,18,0,0,0,0,0,0,0,1
f63ed13362ce1c80970ba28a095c2bc5kfgmr,0.0,4,4,0,1,3,3,2,3,0.0,6315789474.0,23018157894737.0,3,54842105263.0,174578947368.66666,3,0,0,0,1,0,0,0,0
c48fd9c589f273945bad5f0cea5993ba2fet4,0.0,44,29,3,5,2,32,10,7,0.11363636363636363,4894736842.0,286929008567.93024,43,842105263.0,622301668806.1708,41,0,0,0,0,1,0,0,0
7f807b2eb6c391d55e67bcdf7e1cbb3fhylw0,0.0,147,88,0,7,88,137,31,29,0.3469387755102041,368421053.0,526810742609.9452,145,52631579.0,439604181687.1027,136,0,0,0,0,1,0,0,0
f186d292f4e83f70a92c97f92993f655ygqzw,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
4955e2c318d0bdca797ce17794ba18fblhaau,0.0,509,35,0,177,105,429,1,323,0.3300589390962672,0.0,26613655200.994095,386,0.0,20250493096.658775,281,0,0,0,0,0,0,0,1
1af4685cda2979a608c4b6ad83473774qgicn,1.0,593,196,4,30,186,498,49,272,0.14839797639123103,52631579.0,20546674964.4375,379,52631578.0,75182081710.28227,473,0,0,0,0,1,0,0,0
e909515a6ae94a86027c717c4085954akbpt2,0.0,108,51,1,7,80,96,22,41,0.21296296296296297,368421053.0,126313821938.01869,103,52631579.0,49948886639.63461,99,0,0,0,1,0,0,0,0
27809fd62bebc89be450f9dcbdd25ed8il6z2,0.0,35,21,2,14,21,32,10,22,0.4,10789473684.0,2253899380804.9414,34,52631579.0,106939849624.02856,32,0,0,0,1,0,0,0,0
1880a778c9dd0cb15ca1f052308a8e04g7e35,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
068450aafae2a6e390e35925d964290cdliqf,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
eaac863aaf84acb7529462118e7953c3oeky6,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ea0e5f7d93f2220a62bde8067f26daaa7oxgf,0.0,5,5,0,1,5,4,2,1,0.0,134421052631.0,17725855263157.75,4,10368421052.0,150355263157.75,4,0,1,0,0,0,0,0,0
8ec8add138ed551bd5a9175eae0cb972ie0pk,0.0,7,7,1,1,6,5,1,2,0.5714285714285714,21263157895.0,1734342105263.1667,6,4210526316.0,147631578947.2857,7,0,0,0,0,0,0,0,1
e561facfea467ea124df0111e041287ctvgwn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
88103add66b7113729a9ca82540684c9il94h,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
6a87cc9dacae884e817de2ee08452e76dx9mn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
4741959d26f99012b8a6a3e3954eae40hsy6j,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ef9ce9b85309d7d1044ce57055705bae8pqlg,0.0,46,30,1,6,34,37,21,4,0.6304347826086957,421052632.0,1701170760233.9111,45,105263157.0,1617318077803.2173,43,0,0,0,1,0,0,0,0
8b4071f3e2702b88481054081363bc15her3f,0.0,215,24,1,47,1,1,1,1,1.0,52631579.0,26884407279.88318,166,0.0,28544935451.83019,145,0,0,0,0,1,0,0,0
33031f476dec19fe47c0e3a051a68e992hmwv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
5948bcd0f773286ff7d5cde332c7ae6918jt6,0.0,20,13,0,4,14,20,3,15,0.2,41473684210.0,3988329639889.2104,19,368421053.0,24813157894.7,20,0,0,0,0,0,0,0,1
72dd0e4788d25f62cc2ba942bb9499dc7quqj,0.0,4,4,0,1,4,4,1,3,0.5,657000000000.0,2359666666666.6665,3,52631579.0,485921052631.75,4,0,0,0,0,1,0,0,0
3a5420301c0dacbc5675f6f09aac0143tuodl,0.0,1040,79,2,928,242,857,44,354,0.3403846153846154,0.0,74374651740.03273,761,0.0,34842105263.15184,173,0,0,0,1,0,0,0,0
e0413f338c43c9d55ba53612d2068f65t4gs6,0.0,79,58,3,4,49,78,25,48,0.3670886075949367,1052631579.0,174180161943.32053,78,0.0,315824561403.5,74,0,0,0,1,0,0,0,0
d6ebcf2149c311d221b233b268870b3d5gfe2,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b8e47f06aef714b37073e72ac40a8100mew9c,0.0,2,2,0,1,2,2,1,2,0.5,4031894736842.0,4031894736842.0,1,421052632.0,59000000000.5,2,0,0,0,0,1,0,0,0
f0c356e136831c41884b0732ae3198e0gcy8w,0.0,6,5,0,2,5,6,3,6,0.0,408578947368.0,14045957894736.8,5,473684211.0,750587719298.3334,6,0,0,0,0,0,1,0,0
c76f30b8330b6d14fb872b30fcfd9d57phbsf,0.0,5,4,1,2,5,1,2,2,0.6,1819894736842.0,3280539473684.25,4,1842105263.0,258642105263.0,5,0,0,0,0,1,0,0,0
dd055846eb553ab8e953b084f2048d53bdqec,0.0,4776,265,97,244,148,2364,53,57,0.9579145728643216,0.0,2856368145.49466,480,0.0,150696940705.0554,2604,0,0,0,0,1,0,0,0
6a76d66f035914f93ebc725a0998b399r4gdq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2736ee274114e9440463bde9fbffacaa5xky5,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d6d68e218a6cafa246ed31185b09e1e1fsu8x,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
666e1e141862a646afaa2b71fc7d2c25r1b4h,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,124473684211.0,124473684211.0,1,0,0,0,0,0,0,0,1
2918b09c1ed9e9e8602f85175b266aeej5v6w,0.0,12,10,1,2,6,10,2,3,0.0,10000000000.0,1078842105263.1818,11,2000000000.0,183842105263.2,10,0,0,0,0,1,0,0,0
124727083cd4159b40ff8d4b36a89340l6fga,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
cd856579a7c4850b60d8763520339449x0mqg,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,421052632.0,421052632.0,1,0,0,1,0,0,0,0,0
50791a0a98478b7f78f8d30acaa4683dxab5p,0.0,76,25,0,50,55,73,19,46,0.3157894736842105,7736842105.0,1029194385964.92,75,0.0,20281855955.75,53,0,0,0,0,1,0,0,0
4679df74080bc22e29676bddc5bcbf51gsyds,0.0,2,2,0,1,1,2,1,1,1.0,65414210526315.0,65414210526315.0,1,315789473.0,4894736842.0,2,0,0,1,0,0,0,0,0
929b75b44585b34d2b917ec181ecbcf298fr8,0.0,297,64,1,26,133,236,37,169,0.24579124579124578,263157895.0,258074324324.3243,289,0.0,48169351951.25851,234,0,0,0,1,0,0,0,0
b5310019f2bbbd975c64dc11189191022k8tj,0.0,5,5,0,1,3,5,1,3,0.6,1053684210526.0,2658947368421.0,4,578947368.0,23747368421.0,5,0,0,0,0,1,0,0,0
e3ea1d5464543a1ef3a9b60394fc4ab6i1jk3,0.0,38,26,1,3,33,35,19,6,0.8421052631578947,684210526.0,2048201991465.162,37,0.0,86655124653.60527,37,0,0,0,0,1,0,0,0
01a39439e7afbdcfe385eedbddb23d76zgdrg,0.0,31,27,1,2,24,30,11,13,0.45161290322580644,3052631579.0,2566989473684.2,30,157894737.0,173592982456.03333,30,0,0,0,0,1,0,0,0
908ce7060337fd8550760a100921f6f7wsemn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
eebfd257525e52b67969ae9d8760afff12j3d,0.0,2,2,0,1,2,2,2,2,0.5,789578947369.0,789578947369.0,1,789473684.0,17868421052.5,2,0,0,0,0,1,0,0,0
3d8cccb637b990ec64d662d66ec059cfn1p3p,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,3894736842.0,3894736842.0,1,0,0,0,0,0,1,0,0
08515611e73803dc6d8c562b8514dfb5qi3z9,0.0,29,13,0,14,21,26,10,11,0.4827586206896552,11315789473.0,482868421052.6429,28,105263158.0,123355263157.82143,27,0,0,0,1,0,0,0,0
f46cfa9acdb6a4c419c70c19be4ff9523uixs,0.0,12,11,2,2,12,12,9,8,0.16666666666666666,88894736842.0,1097799043062.1818,11,5210526316.0,489626794258.36365,11,0,0,0,1,0,0,0,0
7dc423d0bbfd840fa0bf75203cd7bcee75kmh,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
7339b024b285f99084bcca768cce5c7e0h2op,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
dfd5c9157a0a771f235c32f30aedbf84e2552,0.0,14,12,0,2,13,14,7,3,0.21428571428571427,123157894737.0,4629983805668.0,13,526315790.0,76657894737.14285,14,0,0,0,0,1,0,0,0
62ac0de5f8776ca1d189297bdea9a64cmewb9,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
354baa6c4764a5bde013ea3f7edc72552r3oa,0.0,76,8,2,28,24,75,1,66,0.0,52631579.0,858195789473.68,72,52631579.0,82717451523.5658,75,0,0,0,0,0,0,0,1
024937af9ea18a2b57e4f08762d181f7s8a3z,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
28c9a5ea8aae9fb4f6a755f94cd922361v9ow,0.0,404,78,6,147,116,339,16,152,0.12128712871287128,52631579.0,191512864045.9702,381,0.0,190938772811.4422,259,0,1,0,0,0,0,0,0
b9080651d16e3d6d2d83e1c5debb55b0qpwbv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c8d972b803b46212369cf1b480328dcehb9jl,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9e72fb21f7581cfff84e833d02538e5ar35kr,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,282105263158.0,282105263158.0,1,1,0,0,0,0,0,0,0
99bcfc00be736e03facf0afeb79ac533cs7tp,0.0,27,17,0,8,20,27,9,6,0.5185185185185185,22315789474.0,516489878542.5,26,52631579.0,38005847953.18519,25,0,0,0,0,1,0,0,0
82bec02fec2f08899489d7a5c35a30a0lbszo,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
1291b98e40353f77928e363d54a13c569bhfb,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c600968815fc32b20e0519ecfce5b648en2wo,1.0,47,17,0,8,8,3,3,3,0.9574468085106383,157894737.0,91902745995.43478,41,578947368.0,330193729003.383,46,1,0,0,0,0,0,0,0
ac494ae5acf003f84ba46f5741618a8dn19qi,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ea57e35acda9a8f8b75f4d9bc049f74d7qx3t,0.0,11,7,1,2,11,11,3,9,0.09090909090909091,60052631579.0,1327905263157.9,10,52631579.0,69875598086.09091,11,0,0,0,0,1,0,0,0
b191c73f160bb9320dd3715bc3ffed26ymluh,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,49157894736.0,49157894736.0,1,0,0,0,0,1,0,0,0
245b584befa6a5b8c759491f5f3db580p2m5v,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
481db1a88023d22b3533044bff5239dbf3cda,0.0,4,2,0,3,4,4,2,2,0.25,1179947368421.0,3730578947368.6665,3,210526316.0,3815789473.75,3,0,0,0,1,0,0,0,0
408f81a85f3b31f8cabedf6ccd381961pop72,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
64e802fa8e0c17ec2ba1b6425648b7cb7ndkn,0.0,61,36,1,5,48,59,12,10,0.21311475409836064,1157894737.0,217622807017.55,60,52631579.0,130516666666.76666,59,0,0,1,0,0,0,0,0
b64c209b3d1d91a663d134961af89125u0s9a,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
20662832566daffac929f803f0c236eaperht,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0565a780f2c5b46837bbe9739ef15ea92fdu0,0.0,105,51,3,16,58,98,14,33,0.29523809523809524,578947368.0,130223178137.65384,104,52631579.0,74567194685.76698,90,0,0,0,0,1,0,0,0
42c407eb70ddacdcd59d63f22caaafc4fa0p2,1.0,36,14,1,15,25,13,5,9,0.3888888888888889,2578947369.0,361882706766.9143,35,6842105263.0,321191950464.44116,34,0,0,0,0,1,0,0,0
175a06fdcf622c9455d0a77990b9302dj23ke,0.0,68,45,0,7,43,67,16,54,0.11764705882352941,842105263.0,201992930086.40298,67,105263158.0,77669285153.16418,62,0,0,0,0,1,0,0,0
3d281a78c6a116a91baf9c8db22b56bazer1h,0.0,26,8,0,13,16,26,3,2,0.9615384615384616,8210526316.0,2708071578947.4,25,0.0,71524291498.03847,24,0,0,0,0,0,0,0,1
e18e3d0fbfba81cedcae619dfa977875p10ta,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,100894736842.0,100894736842.0,1,0,0,0,0,1,0,0,0
ead2ec4563ba25a9e9d417f1964b7504teqtp,0.0,218,57,0,29,91,202,4,41,0.18807339449541285,52631579.0,62467620664.56221,207,0.0,26640753259.25688,179,0,0,0,0,1,0,0,0
a9237defb0a6478098f242b27ebcef18qrotd,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
